gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Xkr4,121.891132460965,4.64692859511547e-06,0.00144268642227469,0.122208387774696,0.99851037621113
Gm1992,3.94722327941845,2.0641510600031e-06,0.00144269345227906,0.11483853139387,0.99851037621113
Gm19938,5.71189544639024,-1.92125229488452e-07,0.00144269183123991,0.897933873568519,0.99851037621113
Gm37381,2.2888580847845,-1.32269597710571e-06,0.00144269485418902,0.0343181721609652,0.99851037621113
Rp1,31.7720896963624,-4.9326265090654e-07,0.00144269382137246,0.601854263116281,0.99851037621113
Sox17,0,NA,NA,NA,NA
Gm37323,0.0657598333086422,1.37816676952281e-07,0.00144269500677744,0.760512688451667,0.99851037621113
Mrpl15,13.9542390855947,-1.54194025334214e-06,0.00144268903113746,0.472835980565461,0.99851037621113
Lypla1,24.1006879584136,4.47869034824367e-06,0.00144268679634273,0.124992175969761,0.99851037621113
Tcea1,51.538790958393,-1.55076366588514e-06,0.00144267288508366,0.699864465250164,0.99851037621113
Rgs20,312.204004804744,-4.39740770824552e-07,0.00144267226349565,0.912156753298109,0.99851037621113
Gm16041,0.813922788728908,-8.34080366727989e-08,0.00144269456596431,0.874723269895653,0.99851037621113
Atp6v1h,60.212525309319,2.77455835759947e-06,0.00144267328904122,0.492383184224166,0.99851037621113
Oprk1,1.3937789878014,6.3726648553775e-07,0.00144269416599375,0.442819333075272,0.99851037621113
Npbwr1,0.0441552104613473,-1.1237746260996e-07,0.00144269500689118,0.895278399281562,0.99851037621113
Rb1cc1,97.7356907103448,-1.53944405521984e-06,0.00144265798975359,0.810584917527448,0.99851037621113
4732440D04Rik,18.5742555198922,-3.2205038766385e-06,0.00144268570085838,0.255985168865665,0.99851037621113
Alkal1,0.128318795062462,1.48198711126766e-07,0.00144269501400013,0.618117467115652,0.99851037621113
St18,33.4373922691695,6.56029371960279e-07,0.00144269098965451,0.70650391908755,0.99851037621113
Pcmtd1,116.810201603254,-1.15297774970588e-06,0.00144265294593593,0.83379635074327,0.99851037621113
Gm26901,4.33600847693122,-1.39195865239681e-06,0.00144269258517811,0.326463898698577,0.99851037621113
Gm30414,0.110341698517602,-2.10580513950505e-08,0.00144269503342381,0.931001929607445,0.99851037621113
Sntg1,99.3021392830223,3.72701274103265e-06,0.00144268137566654,0.275182023243962,0.99851037621113
Rrs1,2.58443868710102,-3.43850669171217e-07,0.00144269382556038,0.716681013172508,0.99851037621113
Adhfe1,42.1274371234729,-5.46549603996168e-06,0.00144268374197106,0.112907519470291,0.99851037621113
2610203C22Rik,4.44299097156625,-1.07776186406343e-07,0.0014426929312541,0.927788914772214,0.99851037621113
Vxn,0.860403361848341,1.71738398620742e-09,0.00144269444834447,0.999168565413765,0.999524259028349
Mybl1,2.50026236213625,1.3343414132949e-07,0.0014426939693063,0.882551123367964,0.99851037621113
Vcpip1,24.7161920609646,-1.1115695259332e-06,0.0014426813264023,0.724784347571798,0.99851037621113
1700034P13Rik,0.552271537744889,1.86278094957947e-07,0.00144269488327874,0.635410597204086,0.99851037621113
Sgk3,33.212649529397,6.99923537933128e-07,0.00144268303399148,0.813546374048631,0.99851037621113
Mcmdc2,2.46266955746535,-5.96306635649832e-07,0.00144269409763434,0.487659707832761,0.99851037621113
Snhg6,2.21623426062038,-2.6263327405658e-07,0.00144269379759939,0.781076931095921,0.99851037621113
Tcf24,1.12864882679285,-3.72795095246121e-07,0.00144269448481282,0.567999762019351,0.99851037621113
Ppp1r42,20.7969979994568,1.8489383328951e-06,0.00144268797250617,0.43318203642742,0.99851037621113
Gm15818,0.400223709587386,7.31835027636985e-08,0.00144269487406093,0.849169339137691,0.99851037621113
Cops5,29.4835442099974,-1.85439567134894e-06,0.00144268168729047,0.557555013088876,0.99851037621113
Cspp1,245.832812379994,-1.16955946994868e-06,0.00144265566922042,0.825418891964637,0.99851037621113
Arfgef1,94.7616550203946,3.93693163360742e-06,0.001442661512571,0.442028634789968,0.99851037621113
Cpa6,1.3782042717025,-8.07019578403207e-07,0.00144269458371294,0.201178541621351,0.99851037621113
Prex2,336.390613121334,3.93230956117428e-07,0.00144268464862538,0.888465769784563,0.99851037621113
A830018L16Rik,38.2644553905057,4.53005190186151e-08,0.00144268992646056,0.98455789871943,0.99851037621113
Gm17644,0,NA,NA,NA,NA
Sulf1,82.6031371579305,4.25378983683179e-06,0.00144268419012385,0.182792125652603,0.99851037621113
Slco5a1,4.36250573811996,4.93390935529858e-07,0.00144269358790674,0.637720824791892,0.99851037621113
